device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag,heartbeat_flag,offline_flag
1825,0,1766601385,1766601385,0,0,0,1
1825,1,1766601390,1766601390,0,0,1,0
1825,1,1766601390,1766601390,0,0,0,0
1825,2,1766601395,1766601395,0,0,1,0
1825,2,1766601395,1766601395,0,0,0,0
1825,3,1766601400,1766601400,0,0,1,0
1825,3,1766601400,1766601400,0,0,0,0
1825,4,1766601405,1766601405,0,0,1,0
1825,4,1766601405,1766601405,0,0,0,0
1825,5,1766601410,1766601410,0,0,1,0
1825,5,1766601410,1766601410,0,0,0,0
1825,6,1766601415,1766601415,0,0,1,0
1825,6,1766601415,1766601415,0,0,0,0
1825,7,1766601420,1766601420,0,0,1,0
1825,7,1766601420,1766601420,0,0,0,0
1825,8,1766601425,1766601425,0,0,1,0
1825,8,1766601425,1766601425,0,0,0,0
1825,9,1766601430,1766601430,0,0,1,0
1825,9,1766601430,1766601430,0,0,0,0
1825,10,1766601435,1766601435,0,0,1,0
1825,10,1766601435,1766601435,0,0,0,0
1825,11,1766601440,1766601440,0,0,0,0
1825,11,1766601440,1766601440,0,0,1,0
